"","Full Date w/ R","variable","value"
"355",2016-01-15 18:00:00,"Method One",0.000357525678012895
"356",2016-01-15 19:00:00,"Method One",0.00061275306213452
"357",2016-01-15 20:00:00,"Method One",0.000933047144536056
"358",2016-01-15 21:00:00,"Method One",0.000494110443368498
"359",2016-01-15 22:00:00,"Method One",2.13841572692277e-06
"360",2016-01-15 23:00:00,"Method One",0.000298756439349211
"361",2016-01-16 00:00:00,"Method One",3.73765429740907e-06
"362",2016-01-16 01:00:00,"Method One",3.19851718290494e-06
"363",2016-01-16 02:00:00,"Method One",2.91232726430139e-06
"364",2016-01-16 03:00:00,"Method One",2.22055052426682e-06
"365",2016-01-16 04:00:00,"Method One",2.91232726430139e-06
"366",2016-01-16 05:00:00,"Method One",3.19851718290494e-06
"367",2016-01-16 06:00:00,"Method One",3.00306954879001e-06
"368",2016-01-16 07:00:00,"Method One",0.00100269557176126
"369",2016-01-16 08:00:00,"Method One",2.13841572692277e-06
"370",2016-01-16 09:00:00,"Method One",0.00127805443253511
"371",2016-01-16 10:00:00,"Method One",0.00127805443253511
"372",2016-01-16 11:00:00,"Method One",0.00127805443253511
"373",2016-01-16 12:00:00,"Method One",0.00127805443253511
"374",2016-01-16 13:00:00,"Method One",0.00127805443253511
"375",2016-01-16 14:00:00,"Method One",0.00127805443253511
"376",2016-01-16 15:00:00,"Method One",0.00127805443253511
"377",2016-01-16 16:00:00,"Method One",0.00127805443253511
"378",2016-01-16 17:00:00,"Method One",0.000933047144536056
"379",2016-01-16 18:00:00,"Method One",0.00061275306213452
"380",2016-01-16 19:00:00,"Method One",0.000933047144536056
"381",2016-01-16 20:00:00,"Method One",0.000933047144536056
"382",2016-01-16 21:00:00,"Method One",0.000494110443368498
"383",2016-01-16 22:00:00,"Method One",0.00127805443253511
"384",2016-01-16 23:00:00,"Method One",3.35012930846979e-06
"385",2016-01-17 00:00:00,"Method One",3.59408012665704e-06
"386",2016-01-17 01:00:00,"Method One",3.00306954879001e-06
"387",2016-01-17 02:00:00,"Method One",3.00306954879001e-06
"388",2016-01-17 03:00:00,"Method One",0.000274584941746289
"389",2016-01-17 04:00:00,"Method One",3.73765429740907e-06
"390",2016-01-17 05:00:00,"Method One",2.14031217918766e-06
"391",2016-01-17 06:00:00,"Method One",3.30300318877354e-06
